"displaced fracture of left radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of left tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of left tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of left tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of left tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of left tibial tuberosity, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of left tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of left tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of left tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of left tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of left ulna styloid process, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of left ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of left ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of left ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of left ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of lesser trochanter of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of lesser trochanter of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of lesser trochanter of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of lesser trochanter of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of lesser trochanter of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of lesser trochanter of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of lower epiphysis (separation) of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of lower epiphysis (separation) of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of lower epiphysis (separation) of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of lower epiphysis (separation) of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of left tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of right tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial condyle of unspecified tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial condyle of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial condyle of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial condyle of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial condyle of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial malleolus of left tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial malleolus of right tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of neck of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of neck of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of neck of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of neck of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of neck of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of neck of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of neck of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of neck of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of neck of unspecified radius, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of neck of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of neck of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of neck of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of neck of unspecified radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process with intraarticular extension of left ulna, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of olecranon process with intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process with intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process with intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process with intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process with intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process with intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process with intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process with intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process with intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process with intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process with intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process with intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process without intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process without intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process without intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process without intraarticular extension of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of olecranon process without intraarticular extension of unspecified ulna, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of olecranon process without intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of olecranon process without intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of olecranon process without intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of olecranon process without intraarticular extension of unspecified ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of right radial styloid process, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of right radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of right radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of right radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of right radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of right tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of right tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of right tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of right tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of right tibial tuberosity, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of right tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of right tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of right tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of right tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of right ulna styloid process, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of right ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of right ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of right ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of right ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of unspecified radial styloid process, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of unspecified tibial spine, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of unspecified tibial tuberosity, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of unspecified tibial tuberosity, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced fracture of unspecified ulna styloid process, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced fracture of unspecified ulna styloid process, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced intertrochanteric fracture of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced intertrochanteric fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced intertrochanteric fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced intertrochanteric fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced intertrochanteric fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced intertrochanteric fracture of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced intertrochanteric fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced intertrochanteric fracture of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced intertrochanteric fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced longitudinal fracture of left patella, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced longitudinal fracture of left patella, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced longitudinal fracture of left patella, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced longitudinal fracture of left patella, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced longitudinal fracture of left patella, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced longitudinal fracture of right patella, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced longitudinal fracture of right patella, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced longitudinal fracture of right patella, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced longitudinal fracture of right patella, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced longitudinal fracture of right patella, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced longitudinal fracture of unspecified patella, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced longitudinal fracture of unspecified patella, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced longitudinal fracture of unspecified patella, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced longitudinal fracture of unspecified patella, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced longitudinal fracture of unspecified patella, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced maisonneuve's fracture of left leg, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced maisonneuve's fracture of left leg, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced maisonneuve's fracture of left leg, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced maisonneuve's fracture of left leg, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced maisonneuve's fracture of left leg, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced maisonneuve's fracture of right leg, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced maisonneuve's fracture of right leg, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced maisonneuve's fracture of right leg, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced maisonneuve's fracture of right leg, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced maisonneuve's fracture of right leg, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced maisonneuve's fracture of unspecified leg, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced maisonneuve's fracture of unspecified leg, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced maisonneuve's fracture of unspecified leg, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced maisonneuve's fracture of unspecified leg, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced maisonneuve's fracture of unspecified leg, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced midcervical fracture of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced midcervical fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced midcervical fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced midcervical fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced midcervical fracture of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced midcervical fracture of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced midcervical fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced midcervical fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced midcervical fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced midcervical fracture of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced midcervical fracture of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of left femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of left femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of left radius, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of left radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of left tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of left ulna, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of right femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of right femur, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of right radius, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of right tibia, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of right ulna, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
"displaced oblique fracture of shaft of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with malunion",1
"displaced oblique fracture of shaft of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with nonunion",1
"displaced oblique fracture of shaft of right ulna, subsequent encounter for open fracture type iiia, iiib, or iiic with routine healing",1
"displaced oblique fracture of shaft of unspecified femur, initial encounter for open fracture type iiia, iiib, or iiic",1
"displaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type iiia, iiib, or iiic with delayed healing",1
